training_state,yellow_state,lane_ids,#of_cars,ratio,avg_ratio,tl_durations,tl_id,action,reward
81,yyyygrrrryyygrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 3, 39, 39, 1, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013580756611112318, 0.013580756611112318, 0.006790378305556159, 0.010185567458334238, 0.20889037433155075, 0.20889037433155075, 0.0, 0.010712326888797474]",0.02780179614929494,"[43.0, 28.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('decrease_green', 'JM1')",-0.028116864587200748
81,rrrryrrrrrrryrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 3, 39, 39, 1, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013580756611112318, 0.013580756611112318, 0.006790378305556159, 0.010185567458334238, 0.20889037433155075, 0.20889037433155075, 0.005356163444398737, 0.010712326888797474]",0.028116864587200748,"[43.0, 28.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('decrease_red', 'JM1')",-0.028116864587200748
81,yyyyyyrrrr,"('E6_0', 'E6_1', 'E6_2', 'E6_2', 'E6_3', 'E6_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[0, 0, 1, 1, 0, 0, 2, 2, 0, 0]","[0.0, 0.0, 7.8125, 7.8125, 0.0, 0.0, 0.012172795263321904, 0.012172795263321904, 0.0, 0.0]",1.5649345590526642,"[47.0, 8.0, 32.0, 8.0]",JM3,"('increase_red', 'JM3')",-1.5649345590526642
81,rrrrrryyyy,"('E6_0', 'E6_1', 'E6_2', 'E6_2', 'E6_3', 'E6_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[0, 0, 1, 1, 0, 0, 2, 2, 0, 0]","[0.0, 0.0, 7.8125, 7.8125, 0.0, 0.0, 0.012172795263321904, 0.012172795263321904, 0.0, 0.0]",1.5649345590526642,"[47.0, 8.0, 32.0, 8.0]",JM3,"('increase_red', 'JM3')",-1.5649345590526642
81,yyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3')","[5, 7, 7, 12]","[0.08160973571503186, 0.1142536300010446, 0.1142536300010446, 0.19586336571607646]",0.12649509035829937,"[44.0, 54.0, 10.0]",JR3,"('decrease_green', 'JR3')",-0.12649509035829937
81,yyyyyrrryyyyyrrr,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[52, 52, 3, 0, 0, 27, 27, 27, 4, 4, 3, 2, 2, 34, 34, 0]","[0.17315464679168205, 0.17315464679168205, 0.010185567458334238, 0.0, 0.0, 0.17926953639569962, 0.17926953639569962, 0.17926953639569962, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.1192293017932087, 0.1192293017932087, 0.18349970640046975, 0.18349970640046975, 0.0]",0.13472016540492512,"[72.0, 57.0, 8.0, 8.0, 37.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('decrease_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.13514456404902236
81,rrrrryygrrrrryyg,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[52, 52, 3, 0, 0, 27, 27, 27, 4, 4, 3, 2, 2, 34, 34, 0]","[0.17654983594446014, 0.17654983594446014, 0.010185567458334238, 0.0, 0.0, 0.17926953639569962, 0.17926953639569962, 0.17926953639569962, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.1192293017932087, 0.1192293017932087, 0.18349970640046975, 0.18349970640046975, 0.0]",0.13514456404902236,"[72.0, 57.0, 8.0, 8.0, 37.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_red', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.13514456404902236
81,rrrrrrryrrrrrrry,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[52, 52, 3, 0, 0, 27, 27, 27, 4, 4, 3, 2, 2, 34, 34, 0]","[0.17654983594446014, 0.17654983594446014, 0.010185567458334238, 0.0, 0.0, 0.17926953639569962, 0.17926953639569962, 0.17926953639569962, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.1192293017932087, 0.1192293017932087, 0.18349970640046975, 0.18349970640046975, 0.0]",0.13514456404902236,"[72.0, 57.0, 8.0, 8.0, 37.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.13514456404902236
82,yyyyy,"('ER0_0', 'ER0_1', 'ER0_2', 'ER0_3')","[5, 3, 2, 1]","[0.09514868567948848, 0.031716228559829494, 0.031716228559829494, 0.015858114279914747]",0.043609814269765554,"[51.0, 34.0, 10.0]",J4,"('increase_green', 'J4')",-0.04360981426976555
82,yyyyy,"('E8_0', 'E8_1', 'E8_2', 'E8_3')","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]",0.0,"[47.0, 34.0, 10.0]",J6,"('increase_red', 'J6')",-0.0
